cost,distance,delivery_time_hours,quantity,segment,customer_type,category,sub_category,region_x,city_x,region_y,city_y,store_type,total_mass_kg,post_index,season
108.89,57,25,5,B2B,Физическое лицо,Одежда,Женская,Южный,Сочи,Южный,Краснодар,Розничный,1.65,927760,Лето
1080.05,837,44,2,B2B,Физическое лицо,Одежда,Унисекс,Центральный,Москва,Приволжский,Казань,Розничный,1.2,669458,Осень
1080.31,873,42,5,B2C,Физическое лицо,Спорттовары,Тренажеры,Приволжский,Казань,Южный,Краснодар,Розничный,131.5,767352,Осень
1080.78,684,53,3,B2C,Юридическое лицо,Электроника,Аксессуары,Центральный,Нижний Новгород,Центральный,Нижний Новгород,Розничный,0.039,227781,Осень
1082.22,912,69,1,B2C,Физическое лицо,Электроника,Компьютеры,Центральный,Нижний Новгород,Центральный,Нижний Новгород,Розничный,2.2,638317,Зима
1082.51,545,34,2,B2C,Юридическое лицо,Электроника,Аксессуары,Центральный,Москва,Южный,Сочи,Розничный,0.026,648206,Осень
1082.93,937,11,6,VIP,Физическое лицо,Бытовая техника,Крупная техника,Сибирский,Новосибирск,Центральный,Москва,Розничный,420.0,395340,Осень
1083.57,661,58,3,B2C,Юридическое лицо,Электроника,Аксессуары,Южный,Сочи,Дальневосточный,Владивосток,Розничный,0.09,444110,Зима
1084.05,564,8,7,B2C,Физическое лицо,Бытовая техника,Малая техника,Северо-Западный,Санкт-Петербург,Дальневосточный,Владивосток,Розничный,122.5,457136,Лето
1084.05,756,29,5,B2C,Физическое лицо,Электроника,Аксессуары,Приволжский,Казань,Приволжский,Казань,Оптовый,0.15,552972,Зима
1084.26,868,11,1,B2C,Физическое лицо,Бытовая техника,Малая техника,Сибирский,Новосибирск,Южный,Сочи,Розничный,3.05,100035,Осень
1084.35,748,49,1,B2C,Физическое лицо,Бытовая техника,Крупная техника,Приволжский,Казань,Южный,Сочи,Оптовый,60.0,915378,Зима
1084.59,735,9,9,B2C,Физическое лицо,Бытовая техника,Малая техника,Южный,Сочи,Сибирский,Новосибирск,Розничный,81.0,300650,Лето
1084.77,567,71,7,B2C,Физическое лицо,Электроника,Аксессуары,Центральный,Нижний Новгород,Центральный,Москва,Розничный,1.75,708813,Зима
1087.59,893,67,4,B2C,Физическое лицо,Одежда,Женская,Приволжский,Казань,Северо-Западный,Санкт-Петербург,Оптовый,1.2,909997,Зима
1087.7,608,51,9,B2B,Юридическое лицо,Бытовая техника,Малая техника,Приволжский,Казань,Северо-Западный,Санкт-Петербург,Розничный,81.0,549581,Весна
1087.76,684,69,7,B2C,Юридическое лицо,Бытовая техника,Крупная техника,Центральный,Нижний Новгород,Дальневосточный,Владивосток,Розничный,490.0,754323,Осень
1088.63,570,49,4,B2C,Физическое лицо,Одежда,Женская,Приволжский,Казань,Центральный,Москва,Оптовый,1.2,343654,Лето
1088.69,783,21,7,B2B,Физическое лицо,Бытовая техника,Крупная техника,Центральный,Нижний Новгород,Южный,Краснодар,Розничный,490.0,136895,Весна
1088.84,734,48,6,B2C,Физическое лицо,Одежда,Женская,Приволжский,Казань,Южный,Сочи,Оптовый,1.8,58818,Осень
1088.86,898,58,9,B2C,Физическое лицо,Электроника,Аксессуары,Сибирский,Новосибирск,Северо-Западный,Калининград,Розничный,2.25,236345,Лето
1089.36,877,13,3,B2C,Физическое лицо,Бытовая техника,Малая техника,Приволжский,Казань,Дальневосточный,Владивосток,Розничный,2.94,843885,Весна
109.1,108,27,2,B2C,Физическое лицо,Электроника,Мобильные устройства,Центральный,Нижний Новгород,Приволжский,Казань,Розничный,0.34,466043,Весна
