,cost,distance,delivery_time_hours,quantity,segment,customer_type,category,sub_category,city_x,city_y,store_type,departure_date,arrival_date,total_mass_kg,departure_season,arrival_season
1172,170.18,270,42,4,B2C,Физическое лицо,Бытовая техника,Малая техника,Казань,Санкт-Петербург,Розничный,2023-01-14 23:27:00,2023-01-16 17:27:00,12.2,Зима,Зима
2145,370.11,187,20,2,B2C,Физическое лицо,Электроника,Компьютеры,Казань,Калининград,Розничный,2023-01-15 02:56:00,2023-01-15 22:56:00,10.0,Зима,Зима
3361,646.21,618,29,10,B2C,Физическое лицо,Электроника,Аксессуары,Нижний Новгород,Сочи,Розничный,2023-01-15 03:40:00,2023-01-16 08:40:00,2.5,Зима,Зима
1517,228.02,174,31,10,VIP,Физическое лицо,Одежда,Мужская,Сочи,Санкт-Петербург,Розничный,2023-01-15 05:07:00,2023-01-16 12:07:00,5.0,Зима,Зима
4101,855.57,553,44,10,VIP,Юридическое лицо,Электроника,Компьютеры,Сочи,Новосибирск,Розничный,2023-01-15 15:25:00,2023-01-17 11:25:00,22.0,Зима,Зима
2648,48.97,48,11,7,B2C,Физическое лицо,Бытовая техника,Малая техника,Сочи,Москва,Розничный,2023-01-15 18:35:00,2023-01-16 05:35:00,24.5,Зима,Зима
3424,662.8,591,70,3,B2C,Физическое лицо,Одежда,Женская,Санкт-Петербург,Сочи,Розничный,2023-01-15 23:04:00,2023-01-18 21:04:00,1.7999999999999998,Зима,Зима
4079,85.29,44,38,3,B2C,Физическое лицо,Бытовая техника,Малая техника,Казань,Москва,Розничный,2023-01-15 23:16:00,2023-01-17 13:16:00,9.15,Зима,Зима
3871,790.45,632,19,5,VIP,Физическое лицо,Одежда,Мужская,Санкт-Петербург,Владивосток,Розничный,2023-01-16 04:29:00,2023-01-16 23:29:00,2.5,Зима,Зима
3334,639.86,361,34,5,B2C,Физическое лицо,Одежда,Женская,Москва,Москва,Розничный,2023-01-16 06:19:00,2023-01-17 16:19:00,1.65,Зима,Зима
2955,546.22,278,66,7,B2C,Физическое лицо,Одежда,Унисекс,Сочи,Новосибирск,Розничный,2023-01-16 06:28:00,2023-01-19 00:28:00,2.8000000000000003,Зима,Зима
2058,35.04,59,14,2,B2C,Физическое лицо,Электроника,Компьютеры,Нижний Новгород,Казань,Розничный,2023-01-16 08:43:00,2023-01-16 22:43:00,4.4,Зима,Зима
1831,300.51,467,65,3,B2C,Физическое лицо,Электроника,Аксессуары,Казань,Санкт-Петербург,Оптовый,2023-01-16 15:58:00,2023-01-19 08:58:00,0.039,Зима,Зима
2473,437.59,547,23,10,B2B,Физическое лицо,Одежда,Женская,Нижний Новгород,Новосибирск,Розничный,2023-01-16 23:15:00,2023-01-17 22:15:00,3.0,Зима,Зима
4271,913.43,458,24,7,B2B,Физическое лицо,Бытовая техника,Малая техника,Москва,Владивосток,Розничный,2023-01-17 04:52:00,2023-01-18 04:52:00,122.5,Зима,Зима
1467,216.19,419,67,2,B2C,Физическое лицо,Одежда,Мужская,Сочи,Санкт-Петербург,Розничный,2023-01-17 06:24:00,2023-01-20 01:24:00,1.4,Зима,Зима
3497,68.43,48,39,10,B2C,Физическое лицо,Бытовая техника,Малая техника,Москва,Казань,Розничный,2023-01-17 07:20:00,2023-01-18 22:20:00,35.0,Зима,Зима
3218,61.98,46,21,8,B2C,Физическое лицо,Электроника,Мобильные устройства,Казань,Казань,Оптовый,2023-01-17 07:34:00,2023-01-18 04:34:00,1.36,Зима,Зима
2592,467.61,809,9,1,B2C,Физическое лицо,Спорттовары,Тренажеры,Москва,Казань,Розничный,2023-01-17 08:27:00,2023-01-17 17:27:00,26.3,Зима,Зима
2337,408.2,216,35,4,B2C,Юридическое лицо,Одежда,Мужская,Новосибирск,Сочи,Розничный,2023-01-17 08:52:00,2023-01-18 19:52:00,1.2,Зима,Зима
30,1010.45,583,35,6,B2C,Физическое лицо,Электроника,Компьютеры,Сочи,Екатеринбург,Розничный,2023-01-17 09:34:00,2023-01-18 20:34:00,13.2,Зима,Зима
2735,499.83,371,29,2,VIP,Физическое лицо,Электроника,Аксессуары,Нижний Новгород,Владивосток,Розничный,2023-01-17 09:41:00,2023-01-18 14:41:00,0.5,Зима,Зима
2364,413.91,580,39,2,B2C,Физическое лицо,Одежда,Мужская,Санкт-Петербург,Сочи,Розничный,2023-01-17 19:43:00,2023-01-19 10:43:00,0.6,Зима,Зима
3042,567.21,609,41,6,B2C,Юридическое лицо,Бытовая техника,Малая техника,Казань,Москва,Оптовый,2023-01-17 20:59:00,2023-01-19 13:59:00,21.0,Зима,Зима
3824,779.3,410,6,4,VIP,Физическое лицо,Электроника,Мобильные устройства,Сочи,Калининград,Розничный,2023-01-18 00:30:00,2023-01-18 06:30:00,2.0,Зима,Зима
293,1129.09,936,38,6,VIP,Юридическое лицо,Бытовая техника,Малая техника,Казань,Калининград,Розничный,2023-01-18 03:33:00,2023-01-19 17:33:00,5.88,Зима,Зима
2516,448.97,327,41,6,B2B,Физическое лицо,Электроника,Компьютеры,Москва,Владивосток,Розничный,2023-01-18 03:39:00,2023-01-19 20:39:00,30.0,Зима,Зима
2994,554.38,599,17,5,B2C,Физическое лицо,Электроника,Мобильные устройства,Москва,Москва,Розничный,2023-01-18 09:56:00,2023-01-19 02:56:00,0.8500000000000001,Зима,Зима
3222,610.34,322,36,9,B2C,Физическое лицо,Электроника,Компьютеры,Сочи,Новосибирск,Розничный,2023-01-18 12:26:00,2023-01-20 00:26:00,19.8,Зима,Зима
750,1384.55,811,2,10,B2C,Физическое лицо,Электроника,Аксессуары,Казань,Краснодар,Розничный,2023-01-18 15:00:00,2023-01-18 17:00:00,0.13,Зима,Зима
187,108.55,74,64,7,B2C,Физическое лицо,Электроника,Аксессуары,Казань,Новосибирск,Оптовый,2023-01-18 15:24:00,2023-01-21 07:24:00,0.21,Зима,Зима
1787,290.74,408,64,1,B2C,Физическое лицо,Бытовая техника,Малая техника,Казань,Владивосток,Оптовый,2023-01-18 15:47:00,2023-01-21 07:47:00,17.5,Зима,Зима
3149,595.11,638,43,9,B2B,Физическое лицо,Электроника,Аксессуары,Москва,Калининград,Розничный,2023-01-18 18:13:00,2023-01-20 13:13:00,2.25,Зима,Зима
4237,898.92,841,5,7,B2C,Физическое лицо,Одежда,Унисекс,Санкт-Петербург,Сочи,Розничный,2023-01-18 20:02:00,2023-01-19 01:02:00,4.2,Зима,Зима
3097,58.71,65,69,3,B2C,Юридическое лицо,Одежда,Мужская,Казань,Краснодар,Оптовый,2023-01-18 21:28:00,2023-01-21 18:28:00,1.5,Зима,Зима
2386,418.48,449,15,4,B2C,Физическое лицо,Электроника,Мобильные устройства,Казань,Нижний Новгород,Розничный,2023-01-18 22:29:00,2023-01-19 13:29:00,0.68,Зима,Зима
2183,378.13,483,8,7,B2C,Физическое лицо,Бытовая техника,Малая техника,Нижний Новгород,Нижний Новгород,Розничный,2023-01-18 22:30:00,2023-01-19 06:30:00,122.5,Зима,Зима
3262,620.86,484,52,8,B2B,Юридическое лицо,Электроника,Аксессуары,Сочи,Москва,Розничный,2023-01-18 23:41:00,2023-01-21 03:41:00,2.0,Зима,Зима
3920,802.83,797,59,9,B2B,Физическое лицо,Бытовая техника,Малая техника,Москва,Сочи,Розничный,2023-01-18 23:55:00,2023-01-21 10:55:00,31.5,Зима,Зима
4357,941.91,563,68,1,B2B,Юридическое лицо,Электроника,Компьютеры,Санкт-Петербург,Краснодар,Розничный,2023-01-19 01:19:00,2023-01-21 21:19:00,2.2,Зима,Зима
2609,47.24,39,4,10,B2C,Физическое лицо,Электроника,Компьютеры,Санкт-Петербург,Новосибирск,Розничный,2023-01-19 01:35:00,2023-01-19 05:35:00,22.0,Зима,Зима
947,1506.94,843,48,7,B2C,Физическое лицо,Электроника,Компьютеры,Нижний Новгород,Санкт-Петербург,Розничный,2023-01-19 01:39:00,2023-01-21 01:39:00,35.0,Зима,Зима
1781,29.3,19,19,5,VIP,Физическое лицо,Электроника,Аксессуары,Сочи,Калининград,Розничный,2023-01-19 04:08:00,2023-01-19 23:08:00,0.15,Зима,Зима
3068,574.38,500,67,8,B2C,Физическое лицо,Бытовая техника,Малая техника,Нижний Новгород,Сочи,Розничный,2023-01-19 12:48:00,2023-01-22 07:48:00,140.0,Зима,Зима
3049,568.62,322,59,7,B2C,Физическое лицо,Электроника,Мобильные устройства,Казань,Нижний Новгород,Оптовый,2023-01-19 15:23:00,2023-01-22 02:23:00,3.5,Зима,Зима
582,1276.02,984,45,2,B2C,Физическое лицо,Электроника,Аксессуары,Казань,Калининград,Оптовый,2023-01-19 18:12:00,2023-01-21 15:12:00,0.026,Зима,Зима
3404,659.17,351,63,1,B2C,Юридическое лицо,Бытовая техника,Малая техника,Санкт-Петербург,Краснодар,Розничный,2023-01-19 23:13:00,2023-01-22 14:13:00,0.98,Зима,Зима
2492,441.49,297,33,3,B2C,Физическое лицо,Электроника,Мобильные устройства,Нижний Новгород,Москва,Розничный,2023-01-20 07:26:00,2023-01-21 16:26:00,1.5,Зима,Зима
155,1068.34,830,49,3,B2C,Физическое лицо,Бытовая техника,Малая техника,Казань,Владивосток,Розничный,2023-01-20 08:13:00,2023-01-22 09:13:00,2.94,Зима,Зима
4206,89.01,49,9,8,B2C,Физическое лицо,Электроника,Мобильные устройства,Казань,Москва,Оптовый,2023-01-20 08:24:00,2023-01-20 17:24:00,4.0,Зима,Зима
3608,710.62,419,9,3,B2C,Юридическое лицо,Бытовая техника,Малая техника,Сочи,Калининград,Розничный,2023-01-20 12:04:00,2023-01-20 21:04:00,10.5,Зима,Зима
423,1196.79,682,65,4,B2B,Юридическое лицо,Одежда,Женская,Москва,Краснодар,Розничный,2023-01-20 12:12:00,2023-01-23 05:12:00,1.32,Зима,Зима
2144,37.71,72,56,2,B2C,Физическое лицо,Электроника,Компьютеры,Сочи,Москва,Розничный,2023-01-20 13:14:00,2023-01-22 21:14:00,4.4,Зима,Зима
2549,457.1,240,7,6,B2C,Физическое лицо,Одежда,Мужская,Москва,Калининград,Розничный,2023-01-20 14:26:00,2023-01-20 21:26:00,4.199999999999999,Зима,Зима
2311,402.23,456,33,2,B2C,Физическое лицо,Одежда,Унисекс,Сочи,Краснодар,Розничный,2023-01-20 17:01:00,2023-01-22 02:01:00,0.36,Зима,Зима
4186,881.04,529,24,7,B2C,Физическое лицо,Электроника,Компьютеры,Сочи,Екатеринбург,Розничный,2023-01-20 21:02:00,2023-01-21 21:02:00,35.0,Зима,Зима
3554,699.29,485,47,7,B2C,Физическое лицо,Бытовая техника,Малая техника,Санкт-Петербург,Нижний Новгород,Розничный,2023-01-20 22:12:00,2023-01-22 21:12:00,6.859999999999999,Зима,Зима
1154,1681.75,918,12,3,B2B,Физическое лицо,Одежда,Мужская,Сочи,Нижний Новгород,Розничный,2023-01-21 01:41:00,2023-01-21 13:41:00,1.5,Зима,Зима
