cost,distance,delivery_time_hours,quantity,departure_date,arrival_date,total_mass_kg,arrival_season,segment_B2C,segment_VIP,customer_type_Юридическое лицо,category_Одежда,category_Спорттовары,category_Электроника,sub_category_Женская,sub_category_Компьютеры,sub_category_Крупная техника,sub_category_Малая техника,sub_category_Мобильные устройства,sub_category_Мужская,sub_category_Тренажеры,sub_category_Унисекс,city_x_Москва,city_x_Нижний Новгород,city_x_Новосибирск,city_x_Санкт-Петербург,city_x_Сочи,city_y_Екатеринбург,city_y_Казань,city_y_Калининград,city_y_Краснодар,city_y_Москва,city_y_Нижний Новгород,city_y_Новосибирск,city_y_Санкт-Петербург,city_y_Сочи,store_type_Розничный,departure_season_Зима,departure_season_Лето,departure_season_Осень
778.13,911,8,8,2023-01-12 11:05:00,2023-01-12 19:05:00,28.0,Зима,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
563.65,353,31,1,2023-01-12 12:10:00,2023-01-13 19:10:00,5.0,Зима,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False
436.63,441,13,4,2023-01-12 12:17:00,2023-01-13 01:17:00,1.0,Зима,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
1103.49,748,18,7,2023-01-12 14:51:00,2023-01-13 08:51:00,0.21,Зима,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
451.08,743,50,8,2023-01-12 15:06:00,2023-01-14 17:06:00,4.0,Зима,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False
1543.33,886,31,2,2023-01-12 15:30:00,2023-01-13 22:30:00,52.6,Зима,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
67.15,43,17,2,2023-01-12 15:59:00,2023-01-13 08:59:00,140.0,Зима,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False
1133.29,570,55,3,2023-01-12 16:24:00,2023-01-14 23:24:00,0.51,Зима,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
141.94,220,46,10,2023-01-12 17:17:00,2023-01-14 15:17:00,7.0,Зима,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
27.43,27,39,2,2023-01-12 19:54:00,2023-01-14 10:54:00,7.0,Зима,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False
1186.64,682,58,6,2023-01-13 03:04:00,2023-01-15 13:04:00,5.88,Зима,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
838.99,877,49,5,2023-01-13 03:54:00,2023-01-15 04:54:00,2.5,Зима,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
525.12,297,37,8,2023-01-13 04:58:00,2023-01-14 17:58:00,2.0,Зима,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
174.66,265,8,2,2023-01-13 05:39:00,2023-01-13 13:39:00,52.6,Зима,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
975.43,679,47,1,2023-01-13 05:59:00,2023-01-15 04:59:00,0.18,Зима,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
728.05,450,25,8,2023-01-13 06:40:00,2023-01-14 07:40:00,4.8,Зима,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False
722.41,560,50,2,2023-01-13 21:49:00,2023-01-15 23:49:00,0.8,Зима,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
489.49,409,6,7,2023-01-13 22:23:00,2023-01-14 04:23:00,63.0,Зима,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
811.68,466,9,4,2023-01-14 01:08:00,2023-01-14 10:08:00,70.0,Зима,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False
309.49,581,61,5,2023-01-14 02:36:00,2023-01-16 15:36:00,2.0,Зима,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
658.78,808,15,7,2023-01-14 06:49:00,2023-01-14 21:49:00,1.75,Зима,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False
711.27,715,44,1,2023-01-14 09:30:00,2023-01-16 05:30:00,0.5,Зима,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False
496.19,826,53,6,2023-01-14 13:19:00,2023-01-16 18:19:00,54.0,Зима,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False
546.72,956,54,4,2023-01-14 15:11:00,2023-01-16 21:11:00,1.32,Зима,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
1381.47,890,4,1,2023-01-14 17:42:00,2023-01-14 21:42:00,0.5,Зима,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False
971.33,552,57,1,2023-01-14 18:54:00,2023-01-17 03:54:00,0.7,Зима,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False
1456.71,946,47,1,2023-01-14 20:05:00,2023-01-16 19:05:00,0.5,Зима,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False
170.18,270,42,4,2023-01-14 23:27:00,2023-01-16 17:27:00,12.2,Зима,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False
370.11,187,20,2,2023-01-15 02:56:00,2023-01-15 22:56:00,10.0,Зима,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
646.21,618,29,10,2023-01-15 03:40:00,2023-01-16 08:40:00,2.5,Зима,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False
228.02,174,31,10,2023-01-15 05:07:00,2023-01-16 12:07:00,5.0,Зима,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False
855.57,553,44,10,2023-01-15 15:25:00,2023-01-17 11:25:00,22.0,Зима,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False
48.97,48,11,7,2023-01-15 18:35:00,2023-01-16 05:35:00,24.5,Зима,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False
662.8,591,70,3,2023-01-15 23:04:00,2023-01-18 21:04:00,1.7999999999999998,Зима,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False
85.29,44,38,3,2023-01-15 23:16:00,2023-01-17 13:16:00,9.15,Зима,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
790.45,632,19,5,2023-01-16 04:29:00,2023-01-16 23:29:00,2.5,Зима,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
639.86,361,34,5,2023-01-16 06:19:00,2023-01-17 16:19:00,1.65,Зима,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
546.22,278,66,7,2023-01-16 06:28:00,2023-01-19 00:28:00,2.8000000000000003,Зима,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False
35.04,59,14,2,2023-01-16 08:43:00,2023-01-16 22:43:00,4.4,Зима,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False
300.51,467,65,3,2023-01-16 15:58:00,2023-01-19 08:58:00,0.039,Зима,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
437.59,547,23,10,2023-01-16 23:15:00,2023-01-17 22:15:00,3.0,Зима,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False
913.43,458,24,7,2023-01-17 04:52:00,2023-01-18 04:52:00,122.5,Зима,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
216.19,419,67,2,2023-01-17 06:24:00,2023-01-20 01:24:00,1.4,Зима,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False
68.43,48,39,10,2023-01-17 07:20:00,2023-01-18 22:20:00,35.0,Зима,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False
61.98,46,21,8,2023-01-17 07:34:00,2023-01-18 04:34:00,1.36,Зима,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
467.61,809,9,1,2023-01-17 08:27:00,2023-01-17 17:27:00,26.3,Зима,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False
408.2,216,35,4,2023-01-17 08:52:00,2023-01-18 19:52:00,1.2,Зима,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False
1010.45,583,35,6,2023-01-17 09:34:00,2023-01-18 20:34:00,13.2,Зима,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False
499.83,371,29,2,2023-01-17 09:41:00,2023-01-18 14:41:00,0.5,Зима,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
413.91,580,39,2,2023-01-17 19:43:00,2023-01-19 10:43:00,0.6,Зима,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False
