cost,distance,delivery_time_hours,quantity,segment,customer_type,category,sub_category,region_x,city_x,region_y,city_y,store_type,total_mass_kg,post_index,season
1079.68,956,14,7,B2C,Физическое лицо,Бытовая техника,Малая техника,Центральный,Москва,Уральский,Екатеринбург,Розничный,21.35,201072,Весна
108.0,167,46,9,B2C,Физическое лицо,Спорттовары,Тренажеры,Центральный,Нижний Новгород,Северо-Западный,Санкт-Петербург,Розничный,657.0,702949,Лето
108.02,140,26,1,B2C,Физическое лицо,Бытовая техника,Крупная техника,Южный,Сочи,Южный,Краснодар,Розничный,70.0,736157,Осень
108.03,88,11,6,B2C,Физическое лицо,Бытовая техника,Малая техника,Приволжский,Казань,Приволжский,Казань,Розничный,105.0,689106,Зима
108.05,75,31,10,B2C,Физическое лицо,Бытовая техника,Крупная техника,Центральный,Москва,Уральский,Екатеринбург,Розничный,700.0,808728,Весна
108.1,104,35,7,B2C,Физическое лицо,Одежда,Женская,Южный,Сочи,Уральский,Екатеринбург,Розничный,2.1,798778,Зима
108.12,76,19,7,B2C,Физическое лицо,Бытовая техника,Малая техника,Приволжский,Казань,Северо-Западный,Калининград,Оптовый,63.0,451436,Осень
108.12,58,49,7,B2C,Физическое лицо,Одежда,Унисекс,Приволжский,Казань,Центральный,Москва,Розничный,2.8,162056,Зима
108.2,161,46,4,B2C,Юридическое лицо,Бытовая техника,Малая техника,Приволжский,Казань,Уральский,Екатеринбург,Оптовый,70.0,948146,Лето
108.36,71,63,8,B2C,Физическое лицо,Одежда,Мужская,Центральный,Москва,Южный,Сочи,Розничный,2.4,523134,Зима
1080.04,752,35,6,B2C,Юридическое лицо,Бытовая техника,Малая техника,Приволжский,Казань,Центральный,Москва,Розничный,105.0,116766,Лето
1080.24,577,45,9,B2B,Физическое лицо,Одежда,Мужская,Приволжский,Казань,Южный,Сочи,Розничный,4.5,865459,Осень
1086.28,731,18,3,B2C,Физическое лицо,Электроника,Аксессуары,Приволжский,Казань,Северо-Западный,Санкт-Петербург,Оптовый,0.75,591170,Осень
1087.76,615,32,2,B2C,Физическое лицо,Электроника,Аксессуары,Приволжский,Казань,Южный,Краснодар,Оптовый,0.5,506078,Лето
1089.19,610,65,9,B2B,Физическое лицо,Электроника,Компьютеры,Северо-Западный,Санкт-Петербург,Центральный,Москва,Розничный,90.0,281792,Весна
1089.33,598,32,1,B2C,Юридическое лицо,Бытовая техника,Малая техника,Приволжский,Казань,Дальневосточный,Владивосток,Оптовый,17.5,300340,Лето
1089.48,594,37,10,VIP,Физическое лицо,Бытовая техника,Крупная техника,Северо-Западный,Санкт-Петербург,Центральный,Нижний Новгород,Розничный,700.0,717259,Лето
109.02,64,22,5,B2C,Физическое лицо,Одежда,Унисекс,Южный,Сочи,Уральский,Екатеринбург,Розничный,3.0,470511,Зима
109.57,142,68,7,B2C,Физическое лицо,Электроника,Аксессуары,Центральный,Москва,Южный,Сочи,Розничный,0.21,844001,Лето
1090.71,975,42,10,B2B,Физическое лицо,Одежда,Женская,Приволжский,Казань,Сибирский,Новосибирск,Оптовый,3.3,290069,Весна
1090.96,632,40,10,B2B,Юридическое лицо,Одежда,Женская,Сибирский,Новосибирск,Уральский,Екатеринбург,Розничный,6.0,173456,Зима
1092.31,843,69,1,B2B,Физическое лицо,Бытовая техника,Малая техника,Центральный,Москва,Северо-Западный,Калининград,Розничный,9.0,319241,Лето
1092.42,643,36,3,B2C,Физическое лицо,Электроника,Компьютеры,Северо-Западный,Санкт-Петербург,Северо-Западный,Калининград,Розничный,15.0,801516,Зима
1092.9,841,25,2,B2C,Юридическое лицо,Бытовая техника,Малая техника,Южный,Сочи,Сибирский,Новосибирск,Розничный,1.96,275345,Зима
