sale_id,store_id,customer_id,product_id,sale_date,quantity,total_amount,channel
419,6,1773,338,2023-12-13 03:02:00,1,21986,Онлайн
420,5,3947,134,2023-01-09 14:53:00,7,562044,Онлайн
421,5,4390,222,2023-01-02 11:52:00,5,221675,Оффлайн
422,8,1810,26,2023-10-29 12:28:00,2,90186,Оффлайн
423,3,1368,12,2023-01-11 22:02:00,7,684887,Оффлайн
424,2,1511,766,2023-12-09 12:27:00,5,329810,Онлайн
425,4,482,535,2023-02-07 00:57:00,7,45374,Оффлайн
426,1,1710,569,2023-06-03 02:45:00,2,18138,Онлайн
427,5,2166,431,2023-05-25 00:51:00,8,268360,Оффлайн
428,5,412,620,2023-02-21 12:39:00,10,77460,Оффлайн
429,7,3231,570,2023-11-13 15:02:00,9,21492,Онлайн
430,3,2718,320,2023-07-08 17:48:00,4,83956,Оффлайн
431,5,4181,280,2023-08-03 17:12:00,5,89560,Онлайн
432,3,848,141,2023-07-13 17:46:00,10,821320,Оффлайн
433,7,4638,249,2023-03-23 12:38:00,8,511712,Онлайн
434,3,2672,487,2023-09-28 07:34:00,7,22260,Онлайн
435,7,2471,219,2023-08-30 16:43:00,8,83712,Онлайн
436,4,1853,603,2023-07-06 00:23:00,10,70680,Оффлайн
437,4,1607,115,2023-04-03 11:29:00,2,147248,Оффлайн
438,10,3020,84,2023-07-13 00:44:00,10,798220,Онлайн
439,3,3003,438,2023-03-06 00:05:00,3,89511,Оффлайн
440,4,2792,413,2023-12-26 11:29:00,9,89820,Онлайн
441,7,3198,261,2023-07-14 00:19:00,2,46516,Онлайн
442,10,3313,620,2023-10-20 11:59:00,3,23238,Онлайн
443,8,100,172,2023-08-25 11:21:00,9,566307,Оффлайн
444,6,3788,128,2023-03-02 14:31:00,8,786072,Оффлайн
445,7,3788,292,2023-12-28 02:42:00,3,97662,Оффлайн
446,7,2842,465,2023-06-01 12:38:00,3,84168,Онлайн
447,4,3447,64,2023-02-19 17:43:00,9,400698,Онлайн
448,2,827,124,2023-05-24 02:38:00,10,564380,Оффлайн
449,9,3445,84,2023-03-12 13:17:00,3,239466,Онлайн
450,9,4284,363,2023-03-14 19:30:00,6,168312,Онлайн
451,2,1903,206,2023-08-19 01:51:00,5,125645,Оффлайн
452,2,3675,174,2023-05-17 04:06:00,9,772920,Оффлайн
453,5,840,760,2023-12-15 09:23:00,8,464040,Онлайн
454,2,2616,36,2023-06-13 13:49:00,9,380925,Онлайн
455,4,1828,644,2023-01-02 18:09:00,3,12675,Оффлайн
456,7,4958,676,2023-09-12 00:45:00,10,94160,Онлайн
457,7,2057,132,2023-01-26 02:40:00,7,298137,Онлайн
458,10,640,97,2023-12-27 10:26:00,5,294720,Онлайн
459,5,3347,32,2023-08-24 05:13:00,3,282777,Оффлайн
460,1,4055,379,2023-08-29 05:32:00,3,31503,Оффлайн
461,1,1877,656,2023-05-24 00:03:00,2,8736,Оффлайн
462,4,4318,431,2023-09-24 20:58:00,9,301905,Онлайн
463,8,3566,466,2023-03-24 22:16:00,8,182032,Онлайн
464,6,229,744,2023-02-16 04:26:00,2,112978,Оффлайн
465,4,2931,78,2023-10-05 11:00:00,8,402448,Онлайн
466,8,4476,308,2023-01-31 11:35:00,1,11120,Онлайн
467,10,1128,678,2023-03-01 18:23:00,1,7381,Онлайн
468,2,4339,289,2023-08-26 03:52:00,2,62742,Оффлайн
469,9,1309,535,2023-04-06 13:05:00,1,6482,Оффлайн
470,2,4687,159,2023-04-27 14:03:00,10,348900,Онлайн
471,6,2183,236,2023-04-13 01:02:00,8,403232,Онлайн
472,9,3541,614,2023-08-09 18:20:00,1,6772,Онлайн
473,7,2260,232,2023-09-05 08:57:00,2,164840,Оффлайн
474,3,4917,76,2023-10-15 22:20:00,5,62760,Онлайн
475,8,3393,384,2023-11-27 04:51:00,10,220490,Оффлайн
476,8,4009,577,2023-07-31 18:35:00,10,58750,Онлайн
477,5,3272,546,2023-07-31 11:08:00,10,59150,Оффлайн
478,1,3446,509,2023-05-23 15:49:00,2,9808,Оффлайн
479,3,1279,639,2023-02-15 19:50:00,9,23589,Онлайн
480,8,3380,565,2023-08-31 06:51:00,5,33265,Онлайн
481,4,543,68,2023-04-20 23:49:00,2,153080,Онлайн
482,7,3358,307,2023-05-13 10:02:00,3,116340,Оффлайн
483,3,2727,577,2023-10-15 21:39:00,7,41125,Онлайн
484,4,1662,314,2023-12-17 05:04:00,8,289104,Оффлайн
485,7,3485,331,2023-04-20 23:23:00,8,318464,Оффлайн
486,9,184,158,2023-09-26 07:21:00,3,90867,Оффлайн
487,2,2314,384,2023-09-29 01:25:00,5,110245,Оффлайн
488,2,4579,714,2023-01-20 23:27:00,8,46360,Онлайн
489,10,1402,356,2023-10-29 17:14:00,5,177670,Оффлайн
490,6,792,414,2023-10-05 16:12:00,9,188235,Оффлайн
491,5,2958,182,2023-04-01 10:51:00,4,179256,Оффлайн
492,1,1978,170,2023-11-19 09:25:00,3,263976,Онлайн
493,4,3893,538,2023-06-19 10:03:00,8,76720,Оффлайн
494,9,615,507,2023-05-22 22:03:00,7,45521,Оффлайн
495,7,4063,82,2023-08-18 19:21:00,6,121932,Онлайн
496,8,2415,504,2023-07-06 12:10:00,4,35524,Онлайн
497,6,3497,749,2023-01-05 19:02:00,9,857142,Оффлайн
498,4,4807,290,2023-06-16 03:02:00,8,195008,Оффлайн
499,6,1406,123,2023-01-15 21:38:00,2,45408,Онлайн
500,5,602,348,2023-02-21 02:06:00,8,82240,Оффлайн
501,3,1999,385,2023-02-18 19:43:00,1,29844,Онлайн
502,2,419,295,2023-06-18 09:45:00,8,252896,Оффлайн
503,6,2611,346,2023-01-28 21:44:00,3,68421,Онлайн
504,7,954,450,2023-11-21 00:25:00,10,208170,Оффлайн
505,6,20,336,2023-04-30 10:52:00,5,180540,Онлайн
506,9,3302,246,2023-12-16 05:00:00,2,128080,Онлайн
507,4,1887,17,2023-04-04 14:57:00,6,423534,Оффлайн
508,7,4423,705,2023-01-31 00:10:00,7,49343,Онлайн
509,4,3434,771,2023-02-10 10:07:00,6,530574,Онлайн
510,2,1542,397,2023-04-04 11:51:00,10,76380,Оффлайн
511,5,994,115,2023-08-14 20:56:00,10,736240,Оффлайн
512,1,1266,221,2023-01-17 14:18:00,1,93507,Оффлайн
513,10,1834,593,2023-02-21 14:45:00,4,33228,Онлайн
514,5,1953,599,2023-08-26 19:35:00,1,9827,Оффлайн
515,10,2323,320,2023-12-29 23:37:00,6,125934,Онлайн
516,3,3872,465,2023-04-29 21:48:00,2,56112,Онлайн
517,10,3469,554,2023-01-05 12:18:00,10,72000,Онлайн
518,10,2849,666,2023-06-05 23:00:00,4,24848,Онлайн
519,2,1229,401,2023-01-02 08:22:00,3,39816,Онлайн
520,4,2275,511,2023-04-20 13:02:00,9,25470,Оффлайн
521,5,729,609,2023-02-02 02:34:00,5,44080,Онлайн
522,3,1539,318,2023-04-24 20:21:00,10,301640,Онлайн
523,7,4041,418,2023-10-07 11:22:00,4,132296,Оффлайн
524,1,3796,727,2023-12-18 18:21:00,3,230274,Онлайн
525,8,3060,280,2023-07-05 12:04:00,1,17912,Онлайн
526,3,2636,546,2023-07-28 15:36:00,10,59150,Онлайн
527,7,4360,234,2023-11-26 00:25:00,10,267040,Оффлайн
528,1,113,183,2023-10-08 01:04:00,9,556884,Оффлайн
529,2,4914,292,2023-08-13 15:16:00,1,32554,Онлайн
530,9,4643,416,2023-09-03 16:17:00,3,23073,Онлайн
531,3,2679,115,2023-12-06 06:36:00,5,368120,Оффлайн
532,8,3990,173,2023-10-25 22:23:00,4,102852,Онлайн
533,2,1275,108,2023-01-02 12:31:00,8,154440,Оффлайн
534,3,3448,587,2023-03-22 10:20:00,1,3358,Онлайн
535,8,3012,308,2023-03-24 20:22:00,1,11120,Онлайн
536,7,1206,652,2023-09-10 06:24:00,6,23310,Оффлайн
537,9,1030,251,2023-03-08 12:11:00,5,154330,Онлайн
538,10,2208,65,2023-08-24 17:16:00,3,229626,Онлайн
539,4,4900,334,2023-11-18 05:42:00,10,329660,Онлайн
540,9,2189,100,2023-04-23 07:19:00,6,254958,Онлайн
541,3,2473,686,2023-02-05 00:47:00,1,5270,Онлайн
542,4,1063,574,2023-11-26 13:53:00,1,8742,Оффлайн
543,1,2103,139,2023-05-06 00:40:00,9,384678,Оффлайн
544,1,447,467,2023-09-19 08:15:00,1,25094,Онлайн
545,2,4741,357,2023-03-01 02:24:00,7,225736,Оффлайн
546,8,3602,176,2023-04-23 04:39:00,1,91183,Оффлайн
547,8,4628,665,2023-12-14 10:59:00,8,13224,Оффлайн
548,9,3706,175,2023-10-16 17:50:00,9,791316,Оффлайн
549,6,1481,658,2023-06-15 18:55:00,3,16335,Онлайн
550,2,677,122,2023-03-29 18:47:00,10,349570,Оффлайн
551,6,1101,282,2023-06-09 05:25:00,1,9585,Онлайн
552,3,1968,372,2023-05-04 13:42:00,3,91452,Онлайн
553,10,4305,82,2023-12-22 04:29:00,6,121932,Оффлайн
554,10,4222,636,2023-09-24 05:04:00,5,33440,Оффлайн
555,4,3205,343,2023-08-26 00:44:00,10,338270,Онлайн
556,2,3902,368,2023-01-01 14:07:00,2,38760,Оффлайн
557,1,4542,247,2023-03-24 07:45:00,9,119232,Онлайн
558,1,81,51,2023-04-03 06:27:00,3,181296,Онлайн
559,4,4959,768,2023-11-28 19:46:00,3,261000,Онлайн
560,2,4130,124,2023-06-30 16:50:00,2,112876,Оффлайн
561,6,848,377,2023-01-03 21:23:00,10,67670,Онлайн
562,7,2936,574,2023-08-11 03:49:00,2,17484,Оффлайн
563,8,4327,60,2023-04-19 17:23:00,6,147726,Онлайн
564,4,1876,339,2023-10-29 10:36:00,8,185384,Оффлайн
565,6,1568,125,2023-03-27 22:44:00,2,131038,Оффлайн
566,1,2704,241,2023-10-12 16:02:00,1,56357,Оффлайн
567,9,2516,708,2023-05-02 15:34:00,10,38060,Онлайн
568,5,2647,71,2023-02-04 17:24:00,10,590090,Онлайн
569,1,3069,117,2023-09-18 18:30:00,3,254541,Оффлайн
570,4,1130,461,2023-06-19 09:55:00,1,29184,Онлайн
571,7,1780,419,2023-09-21 04:10:00,8,234280,Онлайн
572,3,2288,268,2023-01-01 01:11:00,9,150318,Онлайн
573,9,2173,419,2023-11-11 09:34:00,3,87855,Онлайн
574,8,1002,619,2023-03-11 21:09:00,1,9249,Оффлайн
575,3,4320,394,2023-02-15 08:17:00,8,50160,Оффлайн
576,2,2878,646,2023-12-02 06:46:00,3,5922,Онлайн
577,3,422,458,2023-02-03 13:23:00,10,195220,Онлайн
578,3,3077,722,2023-12-25 00:43:00,3,277332,Онлайн
579,4,2059,499,2023-03-07 01:40:00,4,15776,Онлайн
580,1,947,477,2023-05-22 22:44:00,3,53163,Онлайн
581,2,319,620,2023-03-09 04:45:00,8,61968,Оффлайн
582,2,2792,626,2023-07-03 04:44:00,2,17426,Онлайн
583,1,1577,299,2023-07-10 22:12:00,1,26118,Онлайн
584,10,1658,192,2023-09-15 02:26:00,6,268560,Онлайн
585,4,3042,711,2023-07-28 08:25:00,4,31856,Онлайн
586,2,2561,90,2023-12-16 01:22:00,10,791630,Онлайн
587,5,34,685,2023-08-14 14:29:00,6,57828,Оффлайн
588,4,3454,526,2023-10-27 03:39:00,9,46647,Онлайн
589,3,4043,584,2023-03-09 02:43:00,1,1724,Онлайн
590,5,3464,3,2023-11-03 02:26:00,2,95860,Оффлайн
591,3,3804,694,2023-06-02 12:55:00,10,74770,Онлайн
592,9,3009,365,2023-03-23 18:47:00,9,275022,Онлайн
593,4,371,207,2023-03-03 00:16:00,4,96116,Оффлайн
594,8,812,526,2023-02-04 19:24:00,7,36281,Онлайн
595,7,4533,181,2023-03-19 18:05:00,4,165140,Онлайн
596,1,3791,55,2023-08-03 15:00:00,9,386577,Онлайн
597,2,508,531,2023-07-07 12:35:00,6,39234,Оффлайн
598,6,3474,649,2023-07-21 14:48:00,1,6306,Оффлайн
599,4,1632,449,2023-04-30 22:25:00,3,52563,Онлайн
600,7,122,654,2023-10-20 16:51:00,7,31150,Оффлайн
601,8,3422,392,2023-07-05 01:19:00,10,103670,Оффлайн
602,6,593,367,2023-05-11 09:41:00,1,36996,Оффлайн
603,7,1921,436,2023-08-09 12:12:00,5,104905,Онлайн
604,8,1080,7,2023-04-26 18:26:00,6,416574,Онлайн
605,4,3330,70,2023-06-04 20:38:00,7,210224,Онлайн
606,6,4842,536,2023-08-21 06:08:00,3,24282,Оффлайн
607,7,851,175,2023-03-10 13:56:00,2,175848,Онлайн
608,3,2673,66,2023-06-01 04:16:00,4,95788,Оффлайн
609,10,86,62,2023-12-07 04:58:00,6,184380,Оффлайн
610,5,3128,138,2023-05-17 21:09:00,2,141274,Онлайн
611,4,2665,763,2023-10-01 23:31:00,10,920540,Онлайн
612,5,392,612,2023-11-15 13:09:00,4,30720,Оффлайн
613,10,2739,441,2023-12-31 02:42:00,10,169170,Оффлайн
614,5,918,213,2023-05-15 07:12:00,9,686196,Оффлайн
615,6,804,253,2023-05-03 04:46:00,5,179235,Оффлайн
616,4,4706,318,2023-04-06 11:42:00,1,30164,Оффлайн
617,9,810,486,2023-09-30 07:14:00,4,38168,Оффлайн
618,2,1449,45,2023-04-14 01:51:00,4,87660,Онлайн
619,10,2188,753,2023-02-10 22:53:00,6,442608,Оффлайн
620,6,3873,520,2023-07-27 00:23:00,5,30660,Оффлайн
621,1,2353,85,2023-08-28 23:24:00,10,268280,Оффлайн
622,10,3481,299,2023-09-13 10:50:00,8,208944,Оффлайн
623,6,3688,229,2023-10-28 22:57:00,5,407555,Оффлайн
624,3,3216,489,2023-04-13 11:15:00,7,65401,Оффлайн
625,3,771,678,2023-10-16 15:54:00,5,36905,Оффлайн
626,10,3369,365,2023-07-17 23:38:00,9,275022,Оффлайн
627,4,3286,279,2023-02-02 13:13:00,5,195365,Онлайн
628,10,4264,550,2023-02-10 05:21:00,5,22365,Оффлайн
629,10,1742,545,2023-01-12 17:44:00,1,1839,Оффлайн
630,9,1595,127,2023-11-13 09:32:00,2,142426,Оффлайн
631,2,2649,746,2023-04-05 12:38:00,3,271041,Оффлайн
632,6,4134,731,2023-07-10 18:24:00,7,403270,Оффлайн
633,10,2045,332,2023-08-17 05:07:00,4,136016,Онлайн
634,2,4612,397,2023-08-21 08:08:00,4,30552,Оффлайн
635,8,770,741,2023-10-29 03:17:00,3,292854,Оффлайн
636,5,2566,369,2023-03-04 09:03:00,5,114435,Онлайн
637,5,2323,675,2023-05-07 05:26:00,2,15604,Оффлайн
638,7,4920,2,2023-06-12 09:13:00,1,16006,Оффлайн
639,1,3818,196,2023-10-18 13:14:00,8,378824,Онлайн
640,4,3990,591,2023-02-23 21:57:00,1,9837,Онлайн
641,10,3118,47,2023-10-01 20:43:00,2,48742,Оффлайн
642,8,4469,283,2023-09-29 11:58:00,3,79917,Онлайн
643,3,4276,307,2023-03-03 02:23:00,9,349020,Оффлайн
644,10,360,489,2023-02-17 17:17:00,6,56058,Онлайн
645,1,431,319,2023-04-18 11:52:00,5,186995,Онлайн
646,8,2492,227,2023-08-10 16:51:00,8,197304,Оффлайн
647,10,3381,572,2023-05-17 21:41:00,8,79952,Онлайн
648,10,3072,134,2023-02-27 15:12:00,3,240876,Онлайн
649,4,1433,649,2023-12-21 16:26:00,6,37836,Онлайн
650,4,2105,234,2023-04-24 14:29:00,8,213632,Онлайн
651,5,4121,306,2023-10-23 13:25:00,6,141588,Оффлайн
652,9,1984,758,2023-04-07 06:29:00,1,76092,Онлайн
653,5,4440,624,2023-05-23 01:41:00,1,9729,Оффлайн
654,6,2048,44,2023-03-20 14:59:00,9,691056,Онлайн
655,9,2014,302,2023-01-13 11:20:00,9,171045,Онлайн
656,8,431,514,2023-01-19 00:58:00,3,12192,Оффлайн
657,6,3362,326,2023-12-16 05:46:00,3,116832,Онлайн
658,6,80,31,2023-06-08 05:20:00,8,603480,Онлайн
659,2,985,373,2023-03-03 13:01:00,10,270280,Оффлайн
660,3,2197,724,2023-04-27 18:44:00,2,191890,Онлайн
661,6,25,512,2023-07-23 16:51:00,2,10858,Оффлайн
662,1,4557,108,2023-03-26 01:12:00,2,38610,Онлайн
663,9,3850,488,2023-07-13 19:22:00,6,36948,Онлайн
664,10,4651,215,2023-09-23 12:11:00,1,42914,Онлайн
665,5,1329,194,2023-10-22 23:40:00,8,152128,Онлайн
666,5,939,36,2023-06-26 04:46:00,6,253950,Оффлайн
667,6,3000,684,2023-12-04 21:13:00,4,9212,Онлайн
668,2,1395,392,2023-03-28 04:40:00,8,82936,Онлайн
669,2,4630,636,2023-12-25 19:12:00,9,60192,Онлайн
670,6,2438,147,2023-01-01 09:23:00,8,506152,Онлайн
671,6,1017,517,2023-07-01 07:08:00,4,25084,Оффлайн
672,5,2214,489,2023-08-07 02:32:00,6,56058,Онлайн
673,7,1503,369,2023-08-29 12:05:00,1,22887,Оффлайн
674,2,1847,21,2023-01-24 16:11:00,7,271495,Оффлайн
675,4,1530,213,2023-03-03 16:51:00,3,228732,Онлайн
676,7,1386,747,2023-07-15 01:06:00,1,68333,Оффлайн
677,10,1222,382,2023-03-05 04:25:00,2,33818,Оффлайн
678,3,3434,213,2023-11-27 17:14:00,9,686196,Онлайн
679,6,1616,429,2023-12-28 02:54:00,8,181600,Оффлайн
680,6,2266,177,2023-12-29 08:34:00,5,324740,Оффлайн
681,4,2256,29,2023-09-02 06:20:00,8,409960,Оффлайн
682,7,768,714,2023-03-09 04:13:00,4,23180,Онлайн
683,4,696,494,2023-03-14 05:58:00,9,30321,Онлайн
684,8,1189,673,2023-11-21 03:48:00,10,64490,Оффлайн
685,1,1553,585,2023-05-10 04:22:00,9,73656,Онлайн
686,7,1132,534,2023-12-07 21:40:00,3,27537,Онлайн
687,1,2182,261,2023-07-01 12:03:00,7,162806,Онлайн
688,6,2067,711,2023-11-13 10:13:00,6,47784,Онлайн
689,1,83,764,2023-07-19 07:53:00,8,735272,Онлайн
690,6,3739,217,2023-02-04 20:07:00,9,416385,Онлайн
691,6,1821,389,2023-05-20 12:43:00,8,238768,Оффлайн
692,4,2325,214,2023-02-23 07:00:00,8,592256,Оффлайн
693,9,730,72,2023-04-28 17:19:00,2,161394,Оффлайн
694,1,2323,278,2023-03-18 00:56:00,2,10220,Онлайн
695,5,2009,138,2023-07-17 05:25:00,1,70637,Оффлайн
696,10,4024,746,2023-12-06 12:14:00,10,903470,Оффлайн
697,5,4980,8,2023-12-03 11:24:00,2,186640,Оффлайн
698,4,2133,686,2023-05-22 15:02:00,6,31620,Оффлайн
699,2,2625,473,2023-05-09 18:04:00,3,52656,Онлайн
700,6,604,200,2023-07-08 02:27:00,5,478585,Онлайн
701,2,3464,587,2023-02-09 18:49:00,6,20148,Оффлайн
702,9,3124,585,2023-08-08 08:01:00,10,81840,Онлайн
703,6,1138,181,2023-10-23 23:24:00,10,412850,Онлайн
704,7,1729,542,2023-10-30 10:28:00,9,50418,Оффлайн
705,10,2137,413,2023-07-03 05:03:00,8,79840,Онлайн
706,8,4436,299,2023-03-12 00:16:00,3,78354,Оффлайн
707,7,844,274,2023-03-23 21:00:00,2,77032,Оффлайн
708,10,2391,354,2023-02-19 04:46:00,2,64376,Онлайн
709,1,2726,100,2023-06-07 02:12:00,10,424930,Онлайн
710,2,1910,142,2023-08-09 19:25:00,8,182664,Оффлайн
711,2,2296,113,2023-07-27 01:36:00,9,370755,Оффлайн
712,1,2199,497,2023-04-21 02:10:00,7,66892,Оффлайн
713,6,2248,343,2023-09-05 07:05:00,10,338270,Онлайн
714,4,3919,282,2023-03-09 14:41:00,7,67095,Онлайн
715,1,242,521,2023-08-24 10:44:00,10,89380,Оффлайн
716,2,2218,276,2023-11-29 17:26:00,6,130158,Онлайн
717,6,833,609,2023-11-23 06:40:00,10,88160,Оффлайн
718,10,1803,348,2023-04-14 03:38:00,2,20560,Оффлайн
719,2,1560,523,2023-06-18 09:12:00,1,5834,Оффлайн
720,3,4980,646,2023-04-04 07:07:00,3,5922,Онлайн
721,10,3420,706,2023-03-23 03:37:00,2,6772,Оффлайн
722,5,2192,506,2023-01-13 11:31:00,7,59675,Оффлайн
723,9,2183,2,2023-05-25 18:40:00,8,128048,Оффлайн
724,9,2832,239,2023-09-03 00:45:00,1,99399,Онлайн
725,10,2681,108,2023-03-13 13:35:00,8,154440,Оффлайн
726,8,1721,478,2023-06-06 09:34:00,7,170898,Оффлайн
727,10,3929,18,2023-07-25 09:36:00,8,477880,Оффлайн
728,9,2023,43,2023-06-08 02:26:00,4,112524,Оффлайн
729,7,3740,542,2023-06-27 13:44:00,1,5602,Оффлайн
730,1,4347,326,2023-06-19 01:01:00,7,272608,Онлайн
731,3,2405,299,2023-06-30 10:44:00,4,104472,Оффлайн
732,3,4382,64,2023-04-12 01:37:00,7,311654,Оффлайн
733,10,4894,675,2023-10-17 13:39:00,3,23406,Оффлайн
734,9,4772,70,2023-08-14 02:07:00,10,300320,Оффлайн
735,7,4526,287,2023-03-12 18:44:00,7,176883,Онлайн
736,3,3402,196,2023-06-14 06:03:00,6,284118,Оффлайн
737,8,4013,687,2023-01-05 05:23:00,6,43632,Онлайн
738,2,1052,639,2023-03-24 16:10:00,8,20968,Оффлайн
739,10,2189,448,2023-12-12 06:27:00,5,194285,Онлайн
740,9,869,718,2023-02-10 10:39:00,5,404490,Оффлайн
741,4,1367,704,2023-11-10 12:22:00,5,46970,Оффлайн
742,6,4777,500,2023-12-03 13:15:00,5,32390,Оффлайн
743,3,1939,639,2023-05-15 09:47:00,4,10484,Оффлайн
744,4,839,448,2023-12-30 08:50:00,2,77714,Оффлайн
745,2,982,158,2023-11-10 03:25:00,10,302890,Онлайн
746,4,4579,113,2023-11-08 07:53:00,5,205975,Оффлайн
747,7,4849,549,2023-10-24 14:18:00,4,24228,Оффлайн
748,1,1395,736,2023-07-29 08:01:00,9,668826,Онлайн
749,4,767,278,2023-03-16 07:03:00,10,51100,Оффлайн
750,6,2632,61,2023-09-14 13:08:00,10,669850,Оффлайн
751,5,200,645,2023-04-22 18:42:00,9,57654,Оффлайн
752,8,1905,110,2023-02-21 07:10:00,2,28234,Онлайн
753,4,3325,108,2023-10-20 14:08:00,1,19305,Онлайн
754,2,214,275,2023-02-28 15:48:00,1,30244,Оффлайн
755,4,4012,197,2023-06-17 09:57:00,9,606897,Оффлайн
756,3,3988,130,2023-04-09 09:40:00,7,381311,Оффлайн
757,4,192,167,2023-06-22 15:51:00,10,306350,Онлайн
758,10,3684,52,2023-03-06 01:15:00,1,88104,Онлайн
759,3,1759,73,2023-06-04 08:36:00,7,556598,Оффлайн
760,3,1965,273,2023-07-15 02:09:00,10,335990,Онлайн
761,8,2067,692,2023-10-18 01:52:00,1,8722,Онлайн
762,5,528,742,2023-07-02 03:08:00,2,120252,Онлайн
763,10,4284,692,2023-08-25 10:54:00,7,61054,Оффлайн
764,1,559,439,2023-09-28 22:38:00,7,189322,Онлайн
765,6,3778,127,2023-06-19 18:21:00,8,569704,Онлайн
766,7,647,234,2023-10-12 13:51:00,2,53408,Онлайн
767,2,3077,645,2023-02-05 08:45:00,6,38436,Оффлайн
768,10,2170,666,2023-04-07 08:44:00,6,37272,Оффлайн
769,4,2834,122,2023-07-18 07:05:00,2,69914,Онлайн
770,2,3061,741,2023-10-05 17:23:00,1,97618,Онлайн
771,2,840,647,2023-06-01 05:12:00,7,15771,Онлайн
772,6,4361,394,2023-12-10 23:08:00,1,6270,Онлайн
773,9,592,645,2023-04-10 09:29:00,5,32030,Онлайн
774,7,2041,489,2023-05-16 13:13:00,2,18686,Онлайн
775,5,2842,722,2023-06-04 07:42:00,8,739552,Оффлайн
776,9,2147,66,2023-09-16 23:44:00,7,167629,Онлайн
777,4,2518,299,2023-01-17 17:50:00,6,156708,Онлайн
778,8,28,166,2023-10-19 08:24:00,10,796150,Онлайн
779,10,3855,509,2023-03-20 20:05:00,8,39232,Оффлайн
780,6,3706,681,2023-05-27 02:29:00,5,9295,Онлайн
781,8,1655,8,2023-01-20 09:13:00,6,559920,Онлайн
782,2,1454,324,2023-03-21 07:34:00,6,116046,Онлайн
783,9,1859,402,2023-03-25 05:52:00,9,324315,Оффлайн
784,3,2083,298,2023-08-05 12:21:00,3,99519,Оффлайн
785,8,2021,634,2023-06-22 23:55:00,3,8445,Онлайн
786,1,122,642,2023-04-13 04:33:00,3,25830,Онлайн
787,3,3721,696,2023-01-05 04:01:00,3,19005,Оффлайн
