cost,distance,delivery_time_hours,quantity,segment,customer_type,category,sub_category,region_x,city_x,region_y,city_y,store_type,total_mass_kg,post_index,season
107.23,112,61,1,B2C,Юридическое лицо,Одежда,Мужская,Южный,Сочи,Сибирский,Новосибирск,Розничный,0.5,621841,Осень
107.62,55,34,2,VIP,Физическое лицо,Спорттовары,Тренажеры,Центральный,Москва,Центральный,Москва,Розничный,146.0,541322,Зима
1071.29,576,53,5,B2C,Физическое лицо,Одежда,Унисекс,Южный,Сочи,Южный,Краснодар,Розничный,2.0,358434,Весна
1071.55,842,23,2,B2C,Юридическое лицо,Электроника,Аксессуары,Центральный,Москва,Приволжский,Казань,Розничный,0.5,500879,Осень
1072.01,781,9,3,B2B,Физическое лицо,Бытовая техника,Малая техника,Приволжский,Казань,Северо-Западный,Санкт-Петербург,Оптовый,27.0,672918,Зима
1072.42,937,14,2,B2C,Физическое лицо,Электроника,Компьютеры,Южный,Сочи,Приволжский,Казань,Розничный,4.4,978692,Весна
1073.16,882,33,8,B2C,Юридическое лицо,Бытовая техника,Крупная техника,Южный,Сочи,Северо-Западный,Калининград,Розничный,560.0,507981,Осень
1073.74,640,11,1,B2C,Физическое лицо,Бытовая техника,Малая техника,Центральный,Москва,Приволжский,Казань,Розничный,9.0,144793,Осень
1074.0,666,8,6,VIP,Физическое лицо,Бытовая техника,Крупная техника,Центральный,Москва,Северо-Западный,Калининград,Розничный,420.0,294008,Осень
1074.11,590,14,5,B2B,Физическое лицо,Одежда,Мужская,Центральный,Москва,Центральный,Москва,Розничный,3.5,65580,Лето
1074.16,859,29,6,B2C,Юридическое лицо,Электроника,Компьютеры,Центральный,Нижний Новгород,Приволжский,Казань,Розничный,13.2,685621,Лето
1074.5,770,34,1,B2B,Юридическое лицо,Бытовая техника,Малая техника,Приволжский,Казань,Северо-Западный,Калининград,Розничный,17.5,100238,Зима
1074.65,779,46,3,B2C,Физическое лицо,Электроника,Аксессуары,Северо-Западный,Санкт-Петербург,Центральный,Москва,Розничный,0.75,963318,Лето
1075.07,620,69,5,B2C,Физическое лицо,Спорттовары,Тренажеры,Приволжский,Казань,Северо-Западный,Калининград,Оптовый,131.5,227157,Лето
1075.92,733,18,8,B2C,Физическое лицо,Бытовая техника,Малая техника,Центральный,Москва,Приволжский,Казань,Розничный,72.0,298809,Зима
1076.17,844,69,5,B2C,Физическое лицо,Электроника,Аксессуары,Северо-Западный,Санкт-Петербург,Центральный,Нижний Новгород,Розничный,0.065,529136,Лето
1076.2,792,55,3,B2C,Физическое лицо,Бытовая техника,Малая техника,Приволжский,Казань,Северо-Западный,Калининград,Розничный,10.5,559516,Лето
1076.32,744,7,1,B2B,Физическое лицо,Одежда,Мужская,Южный,Сочи,Дальневосточный,Владивосток,Розничный,0.7,771774,Весна
1076.97,588,21,3,B2C,Физическое лицо,Одежда,Мужская,Северо-Западный,Санкт-Петербург,Сибирский,Новосибирск,Розничный,1.5,620904,Зима
1077.45,627,43,8,B2C,Физическое лицо,Бытовая техника,Малая техника,Центральный,Нижний Новгород,Северо-Западный,Санкт-Петербург,Розничный,7.84,664237,Осень
1077.62,688,15,7,B2C,Юридическое лицо,Бытовая техника,Малая техника,Сибирский,Новосибирск,Дальневосточный,Владивосток,Розничный,21.35,234835,Осень
1078.42,832,56,8,B2C,Юридическое лицо,Бытовая техника,Малая техника,Центральный,Москва,Дальневосточный,Владивосток,Розничный,7.84,642639,Весна
